date,nav_date,fund,nav,peak_3m,dd_3m_pct,peak_6m,dd_6m_pct,vix,regime,nifty50_dd_pct,momentum_negative,signal,allocation,confidence,velocity,velocity_5d_pct
2026-05-18,PPFAS Flexi Cap Direct,122639,90.6464,95.7732,2025-10-27,5.35,1,📉 ACCUMULATE,50.4,False,10.79,💪 Fund Holding Strong,19.59,True,d5134f78505d60073cac46478ac90835
2026-05-18,UTI Nifty 50 Index Direct,120716,165.3921,183.9374,2026-01-02,10.08,2,✅ BUY,45.5,False,10.82,🌊 Systemic Dip,19.59,True,282236719ae5d93aa680cc230ab1bd8b
2026-05-18,Motilal Oswal Midcap Direct,127042,104.7252,122.513,2025-09-18,14.52,3,💥 STRONG BUY,50.5,False,10.82,🌊 Systemic Dip,19.59,True,7d258dee4b784a06a6fffdbf06b6da67
2026-05-19,PPFAS Flexi Cap Direct,122639,90.6579,95.7732,2025-10-27,5.34,1,📉 ACCUMULATE,50.5,False,9.85,💪 Fund Holding Strong,18.5,True,cb259b5165dddb39c4c910f2c6ec5ab2
2026-05-19,UTI Nifty 50 Index Direct,120716,165.4351,183.9374,2026-01-02,10.06,2,✅ BUY,45.7,False,9.84,🌊 Systemic Dip,18.5,True,a5f44eea67a73466ae17f1536cf5f311
2026-05-19,Motilal Oswal Midcap Direct,127042,104.8093,122.513,2025-09-18,14.45,3,💥 STRONG BUY,50.8,False,9.84,🔍 Fund-Specific Dip,18.5,True,0928fdacc45f5d4978f95e18150da61d
2026-05-20,PPFAS Flexi Cap Direct,122639,90.5973,95.7732,2025-10-27,5.4,1,📉 ACCUMULATE,50.0,False,10.38,💪 Fund Holding Strong,19.02,True,067ce561921fed40d9855aa1213ba673
2026-05-20,UTI Nifty 50 Index Direct,120716,165.2113,183.9374,2026-01-02,10.18,2,✅ BUY,45.1,False,10.38,🌊 Systemic Dip,19.02,True,6ec3d86e2dd7718ca4460e2be5c2e158
2026-05-20,Motilal Oswal Midcap Direct,127042,105.9515,122.513,2025-09-18,13.52,3,💥 STRONG BUY,54.8,False,10.38,🌊 Systemic Dip,19.02,True,232aff10b33d011be72878061e639e86
2026-05-21,PPFAS Flexi Cap Direct,122639,90.7862,95.7732,2025-10-27,5.21,1,📉 ACCUMULATE,50.0,False,9.83,💪 Fund Holding Strong,17.78,False,871c6064fe6bfc58b3cf0514fe0f7707
2026-05-21,UTI Nifty 50 Index Direct,120716,165.4971,183.9374,2026-01-02,10.03,2,✅ BUY,46.0,False,9.83,🌊 Systemic Dip,17.78,False,079a269d5c8db458a0dc817e6214a9a0
2026-05-21,Motilal Oswal Midcap Direct,127042,106.352,122.513,2025-09-18,13.19,3,💥 STRONG BUY,56.2,False,9.83,🌊 Systemic Dip,17.78,False,ed33b4ad6013250815bdff0a89374722
2026-05-22,PPFAS Flexi Cap Direct,122639,90.614,95.7732,2025-10-27,5.39,1,📉 ACCUMULATE,50.0,False,9.59,💪 Fund Holding Strong,18.41,True,7a64d1c5cc8058c202e1f36b6035118d
2026-05-22,UTI Nifty 50 Index Direct,120716,165.4665,183.9374,2026-01-02,10.04,2,✅ BUY,45.9,False,9.59,🌊 Systemic Dip,18.41,True,89f1f3c19da1abd2df5dbd2e69737431
2026-05-22,Motilal Oswal Midcap Direct,127042,106.249,122.513,2025-09-18,13.28,3,💥 STRONG BUY,55.7,False,9.6,🌊 Systemic Dip,18.41,True,731b8458aa4250ab465564790b634d73
2026-05-25,PPFAS Flexi Cap Direct,122639,90.3927,95.7732,2025-10-27,5.62,1,📉 ACCUMULATE,48.0,False,9.0,🌊 Systemic Dip,17.02,False,118a85de3a7a7a4b0291d942bdd57156
